what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1355173566892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1355173567034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1355173567182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1355173567299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1355173567472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1355173567608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1355173567743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355173573975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355173579038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355173585465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355173585618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355173585752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355173585918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355173589782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355173593309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355173597189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355173618935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355173622596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355173640583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355173644793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355173648438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355173672727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355173819241
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1355173825816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355173836099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355173853343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355173860065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355174129692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355174182546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355174201421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355174204359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355175308134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355175713657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176755059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355176787739
